1,1,227,497,289,555,0.7,-1,-1.-1
1,2,1120,499,524,402,0.7,-1,-1.-1
1,3,552,555,340,506,0.7,-1,-1.-1
1,4,0,402,228,467,0.7,-1,-1.-1
1,5,833,680,539,339,0.7,-1,-1.-1
2,1,225,496,290,556,0.7,-1,-1.-1
2,2,1118,498,526,403,0.7,-1,-1.-1
2,3,553,555,339,499,0.7,-1,-1.-1
2,4,0,402,228,467,0.7,-1,-1.-1
2,5,820,676,554,345,0.7,-1,-1.-1
3,1,225,496,290,556,0.7,-1,-1.-1
3,2,1118,497,526,405,0.7,-1,-1.-1
3,3,552,556,341,497,0.7,-1,-1.-1
3,4,0,402,228,467,0.7,-1,-1.-1
3,5,818,676,557,346,0.7,-1,-1.-1
4,1,222,496,293,556,0.7,-1,-1.-1
4,2,1120,497,526,404,0.7,-1,-1.-1
4,3,552,555,343,496,0.7,-1,-1.-1
4,4,0,401,227,467,0.7,-1,-1.-1
5,1,222,496,293,556,0.7,-1,-1.-1
5,2,1119,498,528,403,0.7,-1,-1.-1
5,3,552,554,343,491,0.7,-1,-1.-1
5,4,0,401,227,467,0.7,-1,-1.-1
5,5,820,676,557,346,0.7,-1,-1.-1
6,1,221,495,294,558,0.7,-1,-1.-1
6,2,1120,498,528,404,0.7,-1,-1.-1
6,3,553,554,343,487,0.7,-1,-1.-1
6,4,0,401,227,466,0.7,-1,-1.-1
7,1,221,496,294,556,0.7,-1,-1.-1
7,2,1121,498,528,404,0.7,-1,-1.-1
7,3,547,555,350,491,0.7,-1,-1.-1
7,4,0,401,227,466,0.7,-1,-1.-1
8,1,220,496,295,556,0.7,-1,-1.-1
8,2,1121,497,528,404,0.7,-1,-1.-1
8,3,544,556,354,492,0.7,-1,-1.-1
8,4,0,401,227,466,0.7,-1,-1.-1
9,1,221,496,295,555,0.7,-1,-1.-1
9,2,1121,497,528,404,0.7,-1,-1.-1
9,3,545,556,355,493,0.7,-1,-1.-1
9,4,0,401,227,466,0.7,-1,-1.-1
9,5,829,677,540,342,0.7,-1,-1.-1
10,1,222,497,295,553,0.7,-1,-1.-1
10,2,1122,497,528,403,0.7,-1,-1.-1
10,3,547,556,356,497,0.7,-1,-1.-1
10,4,0,401,227,466,0.7,-1,-1.-1
10,5,832,660,540,354,0.7,-1,-1.-1
11,1,224,497,293,554,0.7,-1,-1.-1
11,2,1122,497,531,403,0.7,-1,-1.-1
11,3,549,555,355,496,0.7,-1,-1.-1
11,4,0,402,227,465,0.7,-1,-1.-1
11,5,818,667,550,353,0.7,-1,-1.-1
12,1,225,497,292,553,0.7,-1,-1.-1
12,2,1123,497,533,404,0.7,-1,-1.-1
12,3,551,554,353,494,0.7,-1,-1.-1
12,4,0,402,227,465,0.7,-1,-1.-1
12,5,830,650,547,363,0.7,-1,-1.-1
13,1,226,497,291,553,0.7,-1,-1.-1
13,2,1123,497,534,404,0.7,-1,-1.-1
13,3,553,554,350,493,0.7,-1,-1.-1
13,4,0,402,227,465,0.7,-1,-1.-1
13,5,836,642,544,371,0.7,-1,-1.-1
14,1,227,498,290,551,0.7,-1,-1.-1
14,2,1123,497,536,404,0.7,-1,-1.-1
14,3,554,554,349,491,0.7,-1,-1.-1
14,4,0,402,227,465,0.7,-1,-1.-1
14,5,818,655,550,366,0.7,-1,-1.-1
15,1,229,498,289,551,0.7,-1,-1.-1
15,2,1123,497,538,404,0.7,-1,-1.-1
15,3,556,556,347,492,0.7,-1,-1.-1
15,4,0,402,227,465,0.7,-1,-1.-1
15,5,811,652,554,367,0.7,-1,-1.-1
16,1,230,497,288,552,0.7,-1,-1.-1
16,2,1122,496,541,406,0.7,-1,-1.-1
16,3,557,557,346,494,0.7,-1,-1.-1
16,4,0,402,227,465,0.7,-1,-1.-1
16,5,805,652,555,367,0.7,-1,-1.-1
17,1,231,497,286,552,0.7,-1,-1.-1
17,2,1122,497,543,405,0.7,-1,-1.-1
17,3,558,558,345,498,0.7,-1,-1.-1
17,4,0,402,227,465,0.7,-1,-1.-1
17,5,804,654,555,365,0.7,-1,-1.-1
18,1,231,497,286,552,0.7,-1,-1.-1
18,2,1122,497,545,406,0.7,-1,-1.-1
18,3,558,559,344,500,0.7,-1,-1.-1
18,4,0,402,227,465,0.7,-1,-1.-1
18,5,803,655,556,364,0.7,-1,-1.-1
19,1,228,498,288,552,0.7,-1,-1.-1
19,2,1122,497,546,408,0.7,-1,-1.-1
19,3,557,558,345,503,0.7,-1,-1.-1
19,4,0,402,227,465,0.7,-1,-1.-1
19,5,803,655,556,362,0.7,-1,-1.-1
20,1,222,497,291,552,0.7,-1,-1.-1
20,2,1122,498,547,408,0.7,-1,-1.-1
20,3,557,557,344,505,0.7,-1,-1.-1
20,4,0,401,227,466,0.7,-1,-1.-1
20,5,804,651,558,363,0.7,-1,-1.-1
21,1,214,497,297,552,0.7,-1,-1.-1
21,2,1120,499,549,408,0.7,-1,-1.-1
21,3,557,557,345,508,0.7,-1,-1.-1
21,4,0,401,228,466,0.7,-1,-1.-1
21,5,806,650,562,364,0.7,-1,-1.-1
22,1,207,496,303,553,0.7,-1,-1.-1
22,2,1121,498,555,411,0.7,-1,-1.-1
22,3,557,558,345,510,0.7,-1,-1.-1
22,4,0,401,228,466,0.7,-1,-1.-1
22,5,806,641,567,369,0.7,-1,-1.-1
23,1,203,496,308,553,0.7,-1,-1.-1
23,2,1121,497,558,413,0.7,-1,-1.-1
23,3,558,558,344,511,0.7,-1,-1.-1
23,4,0,401,228,466,0.7,-1,-1.-1
23,5,806,637,569,373,0.7,-1,-1.-1
24,1,198,496,313,553,0.7,-1,-1.-1
24,2,1121,497,563,413,0.7,-1,-1.-1
24,3,558,558,344,512,0.7,-1,-1.-1
24,4,0,401,228,466,0.7,-1,-1.-1
24,5,807,636,573,375,0.7,-1,-1.-1
25,1,196,497,316,552,0.7,-1,-1.-1
25,2,1122,497,566,414,0.7,-1,-1.-1
25,3,558,557,344,513,0.7,-1,-1.-1
25,4,0,401,228,465,0.7,-1,-1.-1
25,5,807,627,576,382,0.7,-1,-1.-1
26,1,195,498,318,552,0.7,-1,-1.-1
26,2,1124,496,569,416,0.7,-1,-1.-1
26,3,558,557,343,514,0.7,-1,-1.-1
26,4,0,401,228,465,0.7,-1,-1.-1
26,5,804,619,579,387,0.7,-1,-1.-1
27,1,194,498,319,552,0.7,-1,-1.-1
27,2,1126,496,572,418,0.7,-1,-1.-1
27,3,558,557,342,515,0.7,-1,-1.-1
27,4,0,401,228,465,0.7,-1,-1.-1
27,5,804,613,580,394,0.7,-1,-1.-1
28,1,193,498,321,552,0.7,-1,-1.-1
28,2,1126,496,575,419,0.7,-1,-1.-1
28,3,559,557,341,515,0.7,-1,-1.-1
28,4,0,401,228,465,0.7,-1,-1.-1
28,5,804,610,580,399,0.7,-1,-1.-1
29,1,193,499,322,552,0.7,-1,-1.-1
29,2,1129,496,579,420,0.7,-1,-1.-1
29,3,559,556,341,516,0.7,-1,-1.-1
29,4,0,401,228,465,0.7,-1,-1.-1
29,5,803,607,580,402,0.7,-1,-1.-1
30,1,194,499,321,551,0.7,-1,-1.-1
30,2,1130,494,585,423,0.7,-1,-1.-1
30,3,558,555,341,513,0.7,-1,-1.-1
30,4,0,401,228,464,0.7,-1,-1.-1
30,5,804,614,579,400,0.7,-1,-1.-1
31,1,196,500,320,550,0.7,-1,-1.-1
31,2,1131,493,586,424,0.7,-1,-1.-1
31,3,559,554,339,510,0.7,-1,-1.-1
31,4,0,401,228,464,0.7,-1,-1.-1
31,5,806,622,577,394,0.7,-1,-1.-1
32,1,200,501,317,550,0.7,-1,-1.-1
32,2,1130,491,587,427,0.7,-1,-1.-1
32,3,560,553,339,507,0.7,-1,-1.-1
32,4,0,401,228,464,0.7,-1,-1.-1
32,5,807,633,576,385,0.7,-1,-1.-1
33,1,202,501,315,550,0.7,-1,-1.-1
33,2,1130,490,586,429,0.7,-1,-1.-1
33,3,561,554,338,504,0.7,-1,-1.-1
33,4,0,402,228,463,0.7,-1,-1.-1
33,5,808,639,574,378,0.7,-1,-1.-1
34,1,205,501,312,549,0.7,-1,-1.-1
34,2,1131,489,585,431,0.7,-1,-1.-1
34,3,561,553,338,501,0.7,-1,-1.-1
34,4,0,402,228,463,0.7,-1,-1.-1
34,5,809,642,572,374,0.7,-1,-1.-1
35,1,204,500,313,550,0.7,-1,-1.-1
35,2,1130,489,584,432,0.7,-1,-1.-1
35,3,560,552,338,497,0.7,-1,-1.-1
35,4,0,402,228,463,0.7,-1,-1.-1
35,5,808,639,570,374,0.7,-1,-1.-1
36,1,201,500,314,550,0.7,-1,-1.-1
36,2,1128,487,581,434,0.7,-1,-1.-1
36,3,558,552,339,493,0.7,-1,-1.-1
36,4,0,402,228,463,0.7,-1,-1.-1
36,5,809,641,565,372,0.7,-1,-1.-1
37,1,198,500,316,550,0.7,-1,-1.-1
37,2,1128,487,576,434,0.7,-1,-1.-1
37,3,556,553,339,490,0.7,-1,-1.-1
37,4,0,402,228,463,0.7,-1,-1.-1
37,5,809,635,560,376,0.7,-1,-1.-1
38,1,197,499,317,551,0.7,-1,-1.-1
38,2,1128,486,573,435,0.7,-1,-1.-1
38,3,556,553,339,489,0.7,-1,-1.-1
38,4,0,402,228,463,0.7,-1,-1.-1
38,5,809,633,558,378,0.7,-1,-1.-1
39,1,194,499,320,551,0.7,-1,-1.-1
39,2,1129,486,569,436,0.7,-1,-1.-1
39,3,556,554,339,488,0.7,-1,-1.-1
