1,1,596,517,175,253,0.7,-1,-1.-1
1,2,1467,114,298,217,0.7,-1,-1.-1
1,3,397,483,193,309,0.7,-1,-1.-1
1,4,424,162,246,275,0.7,-1,-1.-1
1,5,1094,183,290,304,0.7,-1,-1.-1
1,6,1307,387,183,217,0.7,-1,-1.-1
2,1,596,517,175,252,0.7,-1,-1.-1
2,2,1465,113,293,218,0.7,-1,-1.-1
2,3,396,482,193,310,0.7,-1,-1.-1
2,4,424,162,246,275,0.7,-1,-1.-1
2,5,1093,178,289,307,0.7,-1,-1.-1
2,6,1306,387,183,216,0.7,-1,-1.-1
3,1,596,517,175,252,0.7,-1,-1.-1
3,2,1465,112,292,220,0.7,-1,-1.-1
3,3,396,482,193,310,0.7,-1,-1.-1
3,4,424,162,246,275,0.7,-1,-1.-1
3,5,1094,178,287,308,0.7,-1,-1.-1
3,6,1306,387,183,216,0.7,-1,-1.-1
4,1,597,517,174,252,0.7,-1,-1.-1
4,2,1465,112,290,220,0.7,-1,-1.-1
4,3,395,482,194,310,0.7,-1,-1.-1
4,4,424,162,246,275,0.7,-1,-1.-1
4,5,1090,177,278,307,0.7,-1,-1.-1
4,6,1306,387,182,216,0.7,-1,-1.-1
5,1,597,516,173,253,0.7,-1,-1.-1
5,2,1466,114,288,218,0.7,-1,-1.-1
5,3,394,482,195,311,0.7,-1,-1.-1
5,4,423,162,245,274,0.7,-1,-1.-1
5,5,1090,175,273,308,0.7,-1,-1.-1
5,6,1306,387,182,216,0.7,-1,-1.-1
6,1,597,516,173,253,0.7,-1,-1.-1
6,2,1467,114,286,218,0.7,-1,-1.-1
6,3,393,482,196,311,0.7,-1,-1.-1
6,4,423,162,245,274,0.7,-1,-1.-1
6,5,1091,174,268,309,0.7,-1,-1.-1
6,6,1307,386,181,217,0.7,-1,-1.-1
7,1,596,516,174,253,0.7,-1,-1.-1
7,2,1467,115,287,218,0.7,-1,-1.-1
7,3,393,482,196,312,0.7,-1,-1.-1
7,4,424,163,245,273,0.7,-1,-1.-1
7,5,1091,172,267,311,0.7,-1,-1.-1
7,6,1306,386,182,217,0.7,-1,-1.-1
8,1,596,516,174,253,0.7,-1,-1.-1
8,2,1467,116,287,217,0.7,-1,-1.-1
8,3,393,482,197,312,0.7,-1,-1.-1
8,4,424,163,245,273,0.7,-1,-1.-1
8,5,1092,172,265,312,0.7,-1,-1.-1
8,6,1306,386,183,217,0.7,-1,-1.-1
9,1,596,516,174,252,0.7,-1,-1.-1
9,2,1467,116,288,217,0.7,-1,-1.-1
9,3,393,483,197,311,0.7,-1,-1.-1
9,4,422,165,241,270,0.7,-1,-1.-1
9,5,1093,171,263,313,0.7,-1,-1.-1
9,6,1306,386,183,217,0.7,-1,-1.-1
10,1,596,516,175,252,0.7,-1,-1.-1
10,2,1468,116,287,216,0.7,-1,-1.-1
10,3,393,483,197,311,0.7,-1,-1.-1
10,4,422,166,237,269,0.7,-1,-1.-1
10,5,1093,170,262,315,0.7,-1,-1.-1
10,6,1307,386,182,217,0.7,-1,-1.-1
11,1,597,516,174,252,0.7,-1,-1.-1
11,2,1468,117,287,215,0.7,-1,-1.-1
11,3,393,484,197,310,0.7,-1,-1.-1
11,4,422,167,237,269,0.7,-1,-1.-1
11,5,1094,169,262,316,0.7,-1,-1.-1
11,6,1307,386,183,217,0.7,-1,-1.-1
12,1,597,516,174,252,0.7,-1,-1.-1
12,2,1468,118,287,214,0.7,-1,-1.-1
12,3,392,483,198,311,0.7,-1,-1.-1
12,4,422,168,237,269,0.7,-1,-1.-1
12,5,1094,167,262,319,0.7,-1,-1.-1
12,6,1308,386,182,217,0.7,-1,-1.-1
13,1,597,516,174,252,0.7,-1,-1.-1
13,2,1468,118,287,214,0.7,-1,-1.-1
13,3,392,483,198,311,0.7,-1,-1.-1
13,4,422,168,237,269,0.7,-1,-1.-1
13,5,1094,167,262,319,0.7,-1,-1.-1
13,6,1308,386,183,218,0.7,-1,-1.-1
14,1,597,516,174,252,0.7,-1,-1.-1
14,2,1468,119,287,213,0.7,-1,-1.-1
14,3,392,483,198,310,0.7,-1,-1.-1
14,4,423,167,238,270,0.7,-1,-1.-1
14,5,1094,166,262,321,0.7,-1,-1.-1
14,6,1308,386,183,217,0.7,-1,-1.-1
15,1,597,516,174,252,0.7,-1,-1.-1
15,2,1468,120,287,212,0.7,-1,-1.-1
15,3,392,483,197,310,0.7,-1,-1.-1
15,4,424,167,240,271,0.7,-1,-1.-1
15,5,1094,165,262,322,0.7,-1,-1.-1
15,6,1308,386,183,217,0.7,-1,-1.-1
16,1,597,516,174,252,0.7,-1,-1.-1
16,2,1468,121,288,211,0.7,-1,-1.-1
16,3,392,483,197,310,0.7,-1,-1.-1
16,4,424,167,242,271,0.7,-1,-1.-1
16,5,1094,164,263,323,0.7,-1,-1.-1
16,6,1308,386,183,217,0.7,-1,-1.-1
17,1,597,516,175,252,0.7,-1,-1.-1
17,2,1468,121,288,211,0.7,-1,-1.-1
17,3,391,483,198,310,0.7,-1,-1.-1
17,4,425,165,245,274,0.7,-1,-1.-1
17,5,1094,164,263,323,0.7,-1,-1.-1
17,6,1307,385,184,218,0.7,-1,-1.-1
18,1,597,517,175,251,0.7,-1,-1.-1
18,2,1467,122,289,210,0.7,-1,-1.-1
18,3,391,483,198,310,0.7,-1,-1.-1
18,4,425,165,247,274,0.7,-1,-1.-1
18,5,1094,163,263,324,0.7,-1,-1.-1
18,6,1307,385,184,218,0.7,-1,-1.-1
19,1,597,517,175,251,0.7,-1,-1.-1
19,2,1467,122,289,210,0.7,-1,-1.-1
19,3,392,484,198,309,0.7,-1,-1.-1
19,4,424,164,249,275,0.7,-1,-1.-1
19,5,1097,167,266,322,0.7,-1,-1.-1
19,6,1307,385,184,219,0.7,-1,-1.-1
20,1,597,517,175,251,0.7,-1,-1.-1
20,2,1467,122,288,210,0.7,-1,-1.-1
20,3,393,484,198,309,0.7,-1,-1.-1
20,4,424,163,251,276,0.7,-1,-1.-1
20,5,1103,181,277,312,0.7,-1,-1.-1
20,6,1307,385,184,219,0.7,-1,-1.-1
21,1,597,517,175,251,0.7,-1,-1.-1
21,2,1467,123,289,208,0.7,-1,-1.-1
21,3,394,484,197,309,0.7,-1,-1.-1
21,4,426,163,254,278,0.7,-1,-1.-1
21,5,1104,191,285,304,0.7,-1,-1.-1
21,6,1307,386,184,218,0.7,-1,-1.-1
22,1,597,517,174,251,0.7,-1,-1.-1
22,2,1467,123,289,208,0.7,-1,-1.-1
22,3,395,484,196,309,0.7,-1,-1.-1
22,4,426,163,258,278,0.7,-1,-1.-1
22,5,1104,197,293,297,0.7,-1,-1.-1
22,6,1307,385,183,219,0.7,-1,-1.-1
23,1,597,517,175,251,0.7,-1,-1.-1
23,2,1467,123,289,208,0.7,-1,-1.-1
23,3,396,484,195,309,0.7,-1,-1.-1
23,4,425,162,261,280,0.7,-1,-1.-1
23,5,1103,200,298,293,0.7,-1,-1.-1
23,6,1307,385,183,219,0.7,-1,-1.-1
24,1,597,517,175,251,0.7,-1,-1.-1
24,2,1467,124,289,207,0.7,-1,-1.-1
24,3,396,484,195,308,0.7,-1,-1.-1
24,4,424,162,263,280,0.7,-1,-1.-1
24,5,1101,202,301,290,0.7,-1,-1.-1
24,6,1307,386,183,218,0.7,-1,-1.-1
25,1,597,517,175,251,0.7,-1,-1.-1
25,2,1467,124,288,206,0.7,-1,-1.-1
25,3,398,484,194,307,0.7,-1,-1.-1
25,4,423,162,263,280,0.7,-1,-1.-1
25,5,1100,204,304,286,0.7,-1,-1.-1
25,6,1307,386,183,218,0.7,-1,-1.-1
26,1,597,517,174,251,0.7,-1,-1.-1
26,2,1466,125,288,205,0.7,-1,-1.-1
26,3,399,484,192,307,0.7,-1,-1.-1
26,4,423,162,264,280,0.7,-1,-1.-1
26,5,1099,205,306,285,0.7,-1,-1.-1
26,6,1307,386,183,218,0.7,-1,-1.-1
27,1,597,517,175,251,0.7,-1,-1.-1
27,2,1466,125,288,205,0.7,-1,-1.-1
27,3,399,484,192,307,0.7,-1,-1.-1
27,4,423,162,264,280,0.7,-1,-1.-1
27,5,1098,205,306,284,0.7,-1,-1.-1
27,6,1307,386,183,218,0.7,-1,-1.-1
28,1,597,517,175,251,0.7,-1,-1.-1
28,2,1466,125,287,205,0.7,-1,-1.-1
28,3,399,484,192,307,0.7,-1,-1.-1
28,4,423,162,264,280,0.7,-1,-1.-1
28,5,1097,206,307,282,0.7,-1,-1.-1
28,6,1307,386,183,218,0.7,-1,-1.-1
29,1,597,517,174,251,0.7,-1,-1.-1
29,2,1466,127,287,203,0.7,-1,-1.-1
29,3,399,485,192,306,0.7,-1,-1.-1
29,4,422,161,265,281,0.7,-1,-1.-1
29,5,1097,207,307,281,0.7,-1,-1.-1
29,6,1307,385,182,219,0.7,-1,-1.-1
30,1,597,517,175,251,0.7,-1,-1.-1
30,2,1466,128,286,202,0.7,-1,-1.-1
30,3,399,485,192,307,0.7,-1,-1.-1
30,4,422,162,264,280,0.7,-1,-1.-1
30,5,1097,207,308,280,0.7,-1,-1.-1
30,6,1307,385,182,219,0.7,-1,-1.-1
31,1,597,517,174,251,0.7,-1,-1.-1
31,2,1465,128,284,202,0.7,-1,-1.-1
31,3,399,485,192,308,0.7,-1,-1.-1
31,4,422,161,264,281,0.7,-1,-1.-1
31,5,1096,207,309,280,0.7,-1,-1.-1
31,6,1307,385,182,219,0.7,-1,-1.-1
